포인트 WKT,시설물 ID,시군구 코,시군구명,읍면동 코,읍면동명,시설코드,안심귀갓길,안심귀갓_1,설치대수,비고,관리기관,전화번호,조성년월,세부위치,데이터 기,이미지명,center_lon,center_lat,geometry_wkt,source_dataset
POINT(126.965329 37.477341),1162010100_05_P21,1162000000,서울특별시 관악구,1162010100,봉천동,307,1162010100_05,관악안심05,1,,관악경찰서 낙성대지구대,02-870-0810,,둥글하우스 앞,20220923,1162010100_05_P21_307.jpeg,126.965329,37.477341,POINT (126.965329 37.477341),Seoul Safe Route Facilities SHP
POINT(126.965478 37.477445),1162010100_05_P22,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_05,관악안심05,1,,,,,남부순환로245길 21 앞,20220923,1162010100_05_P22_305.jpeg,126.965478,37.477445,POINT (126.965478 37.477445),Seoul Safe Route Facilities SHP
POINT(126.965624 37.477538),1162010100_05_P23,1162000000,서울특별시 관악구,1162010100,봉천동,302,1162010100_05,관악안심05,1,,관악경찰서 생활안전계,02-870-0180,,남부순환로245길 26 옆,20220923,1162010100_05_P23_302.jpeg,126.965624,37.477538,POINT (126.965624 37.477538),Seoul Safe Route Facilities SHP
POINT(126.965624 37.477538),1162010100_05_P24,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_05,관악안심05,2,,,,,남부순환로245길 26 옆,20220923,1162010100_05_P24_305.jpeg,126.965624,37.477538,POINT (126.965624 37.477538),Seoul Safe Route Facilities SHP
POINT(126.965624 37.477538),1162010100_05_P25,1162000000,서울특별시 관악구,1162010100,봉천동,301,1162010100_05,관악안심05,1,,,,,남부순환로245길 26 옆,20220923,1162010100_05_P25_301.jpeg,126.965624,37.477538,POINT (126.965624 37.477538),Seoul Safe Route Facilities SHP
POINT(126.965863 37.477704),1162010100_05_P26,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_05,관악안심05,2,,,,,담어울채빌라 앞,20220923,1162010100_05_P26_305.jpeg,126.965863,37.477704,POINT (126.965863 37.477704),Seoul Safe Route Facilities SHP
POINT(126.965863 37.477704),1162010100_05_P27,1162000000,서울특별시 관악구,1162010100,봉천동,302,1162010100_05,관악안심05,1,방범용 CCTV,관악구청 도로관리과장,02-879-6782,,담어울채빌라 앞,20220923,1162010100_05_P27_302.jpeg,126.965863,37.477704,POINT (126.965863 37.477704),Seoul Safe Route Facilities SHP
POINT(126.966052 37.477884),1162010100_05_P28,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_05,관악안심05,1,,,,,조은빌 앞,20220923,1162010100_05_P28_305.jpeg,126.966052,37.477884,POINT (126.966052 37.477884),Seoul Safe Route Facilities SHP
POINT(126.966157 37.477898),1162010100_05_P29,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_05,관악안심05,1,,,,,조은빌 옆,20220923,1162010100_05_P29_305.jpeg,126.966157,37.477898,POINT (126.966157 37.477898),Seoul Safe Route Facilities SHP
POINT(126.966157 37.477898),1162010100_05_P30,1162000000,서울특별시 관악구,1162010100,봉천동,302,1162010100_05,관악안심05,1,방범용 CCTV,관악구청 도로관리과장,02-879-6782,,조은빌 옆,20220923,1162010100_05_P30_302.jpeg,126.966157,37.477898,POINT (126.966157 37.477898),Seoul Safe Route Facilities SHP
POINT(126.940371 37.482529),1162010100_08_P01,1162000000,서울특별시 관악구,1162010100,봉천동,304,1162010100_08,관악안심08,1,,,,,한대접 김치찌개전문점 옆,20220928,1162010100_08_P01_304.jpeg,126.940371,37.482529,POINT (126.940371 37.482529),Seoul Safe Route Facilities SHP
POINT(126.940335 37.482520),1162010100_08_P02,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_08,관악안심08,1,,,,,믿음부동산 옆,20220928,1162010100_08_P02_305.jpeg,126.940335,37.48252,POINT (126.940335 37.48252),Seoul Safe Route Facilities SHP
POINT(126.940182 37.482237),1162010100_08_P03,1162000000,서울특별시 관악구,1162010100,봉천동,301,1162010100_08,관악안심08,1,,,,,태림약국 앞,20220928,1162010100_08_P03_301.jpeg,126.940182,37.482237,POINT (126.940182 37.482237),Seoul Safe Route Facilities SHP
POINT(126.940182 37.482237),1162010100_08_P04,1162000000,서울특별시 관악구,1162010100,봉천동,302,1162010100_08,관악안심08,1,다목적 CCTV,관악구청 스마트정보과장,02-879-4963,,태림약국 앞,20220928,1162010100_08_P04_302.jpeg,126.940182,37.482237,POINT (126.940182 37.482237),Seoul Safe Route Facilities SHP
POINT(126.940123 37.482228),1162010100_08_P05,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_08,관악안심08,1,,,,,방가댕댕 옆,20220928,1162010100_08_P05_305.jpeg,126.940123,37.482228,POINT (126.940123 37.482228),Seoul Safe Route Facilities SHP
POINT(126.939999 37.482045),1162010100_08_P06,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_08,관악안심08,2,,,,,우리교회 옆,20220928,1162010100_08_P06_305.jpeg,126.939999,37.482045,POINT (126.939999 37.482045),Seoul Safe Route Facilities SHP
POINT(126.940022 37.481964),1162010100_08_P07,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_08,관악안심08,1,,,,,셀프빨래방24 앞,20220928,1162010100_08_P07_305.jpeg,126.940022,37.481964,POINT (126.940022 37.481964),Seoul Safe Route Facilities SHP
POINT(126.939891 37.481780),1162010100_08_P08,1162000000,서울특별시 관악구,1162010100,봉천동,301,1162010100_08,관악안심08,1,,,,,희망수퍼 앞,20220928,1162010100_08_P08_301.jpeg,126.939891,37.48178,POINT (126.939891 37.48178),Seoul Safe Route Facilities SHP
POINT(126.939891 37.481780),1162010100_08_P09,1162000000,서울특별시 관악구,1162010100,봉천동,302,1162010100_08,관악안심08,1,다목적 CCTV,관악구청 스마트정보과장,02-879-4963,,희망수퍼 앞,20220928,1162010100_08_P09_302.jpeg,126.939891,37.48178,POINT (126.939891 37.48178),Seoul Safe Route Facilities SHP
POINT(126.939891 37.481780),1162010100_08_P10,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_08,관악안심08,1,,,,,희망수퍼 앞,20220928,1162010100_08_P10_305.jpeg,126.939891,37.48178,POINT (126.939891 37.48178),Seoul Safe Route Facilities SHP
POINT(126.939727 37.481602),1162010100_08_P11,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_08,관악안심08,1,,,,,장군봉길27 앞,20220928,1162010100_08_P11_305.jpeg,126.939727,37.481602,POINT (126.939727 37.481602),Seoul Safe Route Facilities SHP
POINT(126.939760 37.481592),1162010100_08_P12,1162000000,서울특별시 관악구,1162010100,봉천동,304,1162010100_08,관악안심08,1,,,,,장군봉길27 앞,20220928,1162010100_08_P12_304.jpeg,126.93976,37.481592,POINT (126.93976 37.481592),Seoul Safe Route Facilities SHP
POINT(126.939590 37.481361),1162010100_08_P13,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_08,관악안심08,2,,,,,씨유관악청룡점 앞,20220928,1162010100_08_P13_305.jpeg,126.93959,37.481361,POINT (126.93959 37.481361),Seoul Safe Route Facilities SHP
POINT(126.939643 37.481341),1162010100_08_P14,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_08,관악안심08,1,,,,,씨유관악청룡점 앞,20220928,1162010100_08_P14_305.jpeg,126.939643,37.481341,POINT (126.939643 37.481341),Seoul Safe Route Facilities SHP
POINT(126.939490 37.481047),1162010100_08_P15,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_08,관악안심08,1,,,,,장군봉길41 앞,20220928,1162010100_08_P15_305.jpeg,126.93949,37.481047,POINT (126.93949 37.481047),Seoul Safe Route Facilities SHP
POINT(126.939317 37.480820),1162010100_08_P16,1162000000,서울특별시 관악구,1162010100,봉천동,304,1162010100_08,관악안심08,1,,,,,명진컴퓨터세탁 옆,20220928,1162010100_08_P16_304.jpeg,126.939317,37.48082,POINT (126.939317 37.48082),Seoul Safe Route Facilities SHP
POINT(126.939331 37.480785),1162010100_08_P17,1162000000,서울특별시 관악구,1162010100,봉천동,301,1162010100_08,관악안심08,1,,,,,GS25관악봉림점 앞,20220928,1162010100_08_P17_301.jpeg,126.939331,37.480785,POINT (126.939331 37.480785),Seoul Safe Route Facilities SHP
POINT(126.939331 37.480785),1162010100_08_P18,1162000000,서울특별시 관악구,1162010100,봉천동,302,1162010100_08,관악안심08,1,다목적 CCTV,관악구청 스마트정보과장,02-879-4963,,GS25관악봉림점 앞,20220928,1162010100_08_P18_302.jpeg,126.939331,37.480785,POINT (126.939331 37.480785),Seoul Safe Route Facilities SHP
POINT(126.939331 37.480785),1162010100_08_P19,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_08,관악안심08,2,,,,,GS25관악봉림점 앞,20220928,1162010100_08_P19_305.jpeg,126.939331,37.480785,POINT (126.939331 37.480785),Seoul Safe Route Facilities SHP
POINT(126.939146 37.480583),1162010100_08_P20,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_08,관악안심08,1,,,,,장군봉길56 옆,20220928,1162010100_08_P20_305.jpeg,126.939146,37.480583,POINT (126.939146 37.480583),Seoul Safe Route Facilities SHP
POINT(126.939101 37.480386),1162010100_08_P21,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_08,관악안심08,1,,,,,장군봉길58 앞,20220928,1162010100_08_P21_305.jpeg,126.939101,37.480386,POINT (126.939101 37.480386),Seoul Safe Route Facilities SHP
POINT(126.938928 37.480205),1162010100_08_P22,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_08,관악안심08,1,,,,,장군봉길63 앞,20220928,1162010100_08_P22_305.jpeg,126.938928,37.480205,POINT (126.938928 37.480205),Seoul Safe Route Facilities SHP
POINT(126.938780 37.479943),1162010100_08_P23,1162000000,서울특별시 관악구,1162010100,봉천동,302,1162010100_08,관악안심08,1,방범용 CCTV,관악구청 도로관리과장,02-879-6782,,태현하우스 앞,20220928,1162010100_08_P23_302.jpeg,126.93878,37.479943,POINT (126.93878 37.479943),Seoul Safe Route Facilities SHP
POINT(126.938780 37.479943),1162010100_08_P24,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_08,관악안심08,1,,,,,태현하우스 앞,20220928,1162010100_08_P24_305.jpeg,126.93878,37.479943,POINT (126.93878 37.479943),Seoul Safe Route Facilities SHP
POINT(126.938773 37.479867),1162010100_08_P25,1162000000,서울특별시 관악구,1162010100,봉천동,304,1162010100_08,관악안심08,1,,,,,태현하우스 앞,20220928,1162010100_08_P25_304.jpeg,126.938773,37.479867,POINT (126.938773 37.479867),Seoul Safe Route Facilities SHP
POINT(126.938713 37.479724),1162010100_08_P26,1162000000,서울특별시 관악구,1162010100,봉천동,302,1162010100_08,관악안심08,1,방범용 CCTV,관악구청 스마트정보과장,02-879-4963,,봉림중학교 앞,20220928,1162010100_08_P26_302.jpeg,126.938713,37.479724,POINT (126.938713 37.479724),Seoul Safe Route Facilities SHP
POINT(126.938713 37.479724),1162010100_08_P27,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_08,관악안심08,1,,,,,봉림중학교 앞,20220928,1162010100_08_P27_305.jpeg,126.938713,37.479724,POINT (126.938713 37.479724),Seoul Safe Route Facilities SHP
POINT(126.939331 37.480785),1162010100_08_P28,1162000000,서울특별시 관악구,1162010100,봉천동,307,1162010100_08,관악안심08,1,,관악경찰서 신림지구대,02-870-0830,,GS25관악봉림점 앞,20220928,1162010100_08_P28_307.jpeg,126.939331,37.480785,POINT (126.939331 37.480785),Seoul Safe Route Facilities SHP
POINT(126.938713 37.479724),1162010100_08_P29,1162000000,서울특별시 관악구,1162010100,봉천동,307,1162010100_08,관악안심08,1,,관악경찰서 신림지구대,02-870-0830,,봉림중학교 앞,20220928,1162010100_08_P29_307.jpeg,126.938713,37.479724,POINT (126.938713 37.479724),Seoul Safe Route Facilities SHP
POINT(126.955020 37.486070),1162010100_11_P01,1162000000,서울특별시 관악구,1162010100,봉천동,304,1162010100_11,관악안심11,1,,,,,한샘학원 앞,20220920,1162010100_11_P01_304.jpeg,126.95502,37.48607,POINT (126.95502 37.48607),Seoul Safe Route Facilities SHP
POINT(126.955059 37.486110),1162010100_11_P02,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_11,관악안심11,1,,,,,한샘학원 앞,20220920,1162010100_11_P02_305.jpeg,126.955059,37.48611,POINT (126.955059 37.48611),Seoul Safe Route Facilities SHP
POINT(126.955059 37.486110),1162010100_11_P03,1162000000,서울특별시 관악구,1162010100,봉천동,307,1162010100_11,관악안심11,1,,관악경찰서 구암지구대,02-870-0850,,한샘학원 앞,20220920,1162010100_11_P03_307.jpeg,126.955059,37.48611,POINT (126.955059 37.48611),Seoul Safe Route Facilities SHP
POINT(126.955067 37.486412),1162010100_11_P04,1162000000,서울특별시 관악구,1162010100,봉천동,302,1162010100_11,관악안심11,1,방범용 CCTV,관악구청 도로관리과장,02-879-6782,,라데팡스빌 옆,20220920,1162010100_11_P04_302.jpeg,126.955067,37.486412,POINT (126.955067 37.486412),Seoul Safe Route Facilities SHP
POINT(126.955067 37.486412),1162010100_11_P05,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_11,관악안심11,1,,,,,라데팡스빌 옆,20220920,1162010100_11_P05_305.jpeg,126.955067,37.486412,POINT (126.955067 37.486412),Seoul Safe Route Facilities SHP
POINT(126.955110 37.486641),1162010100_11_P06,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_11,관악안심11,1,,,,,씨유관악한샘점 옆,20220920,1162010100_11_P06_305.jpeg,126.95511,37.486641,POINT (126.95511 37.486641),Seoul Safe Route Facilities SHP
POINT(126.955131 37.486680),1162010100_11_P07,1162000000,서울특별시 관악구,1162010100,봉천동,301,1162010100_11,관악안심11,1,,,,,씨유관악한샘점 옆,20220920,1162010100_11_P07_301.jpeg,126.955131,37.48668,POINT (126.955131 37.48668),Seoul Safe Route Facilities SHP
POINT(126.955131 37.486680),1162010100_11_P08,1162000000,서울특별시 관악구,1162010100,봉천동,302,1162010100_11,관악안심11,1,방범용 CCTV,관악구청 안전관리과장,02-879-4963,,씨유관악한샘점 옆,20220920,1162010100_11_P08_302.jpeg,126.955131,37.48668,POINT (126.955131 37.48668),Seoul Safe Route Facilities SHP
POINT(126.955131 37.486680),1162010100_11_P09,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_11,관악안심11,1,,,,,씨유관악한샘점 옆,20220920,1162010100_11_P09_305.jpeg,126.955131,37.48668,POINT (126.955131 37.48668),Seoul Safe Route Facilities SHP
POINT(126.955131 37.486680),1162010100_11_P10,1162000000,서울특별시 관악구,1162010100,봉천동,307,1162010100_11,관악안심11,1,,관악경찰서 구암지구대,02-870-0850,,씨유관악한샘점 옆,20220920,1162010100_11_P10_307.jpeg,126.955131,37.48668,POINT (126.955131 37.48668),Seoul Safe Route Facilities SHP
POINT(126.955243 37.487044),1162010100_11_P11,1162000000,서울특별시 관악구,1162010100,봉천동,302,1162010100_11,관악안심11,1,방범용 CCTV,관악구청 도로관리과장,02-879-6782,,세은빌 앞,20220920,1162010100_11_P11_302.jpeg,126.955243,37.487044,POINT (126.955243 37.487044),Seoul Safe Route Facilities SHP
POINT(126.955243 37.487044),1162010100_11_P12,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_11,관악안심11,1,,,,,세은빌 앞,20220920,1162010100_11_P12_305.jpeg,126.955243,37.487044,POINT (126.955243 37.487044),Seoul Safe Route Facilities SHP
POINT(126.955217 37.487149),1162010100_11_P13,1162000000,서울특별시 관악구,1162010100,봉천동,304,1162010100_11,관악안심11,1,,,,,세은빌 앞,20220920,1162010100_11_P13_304.jpeg,126.955217,37.487149,POINT (126.955217 37.487149),Seoul Safe Route Facilities SHP
POINT(126.955270 37.487226),1162010100_11_P14,1162000000,서울특별시 관악구,1162010100,봉천동,302,1162010100_11,관악안심11,1,방범용 CCTV,관악구청 도로관리과장,02-879-6782,,성현교회 앞,20220920,1162010100_11_P14_302.jpeg,126.95527,37.487226,POINT (126.95527 37.487226),Seoul Safe Route Facilities SHP
POINT(126.955270 37.487226),1162010100_11_P15,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_11,관악안심11,2,,,,,성현교회 앞,20220920,1162010100_11_P15_305.jpeg,126.95527,37.487226,POINT (126.95527 37.487226),Seoul Safe Route Facilities SHP
POINT(126.955467 37.487584),1162010100_11_P16,1162000000,서울특별시 관악구,1162010100,봉천동,302,1162010100_11,관악안심11,1,불법주정차 단속용 CCTV,관악구청 안전관리과장,02-879-4963,,아이리스하임101동 앞,20220920,1162010100_11_P16_302.jpeg,126.955467,37.487584,POINT (126.955467 37.487584),Seoul Safe Route Facilities SHP
POINT(126.955467 37.487584),1162010100_11_P17,1162000000,서울특별시 관악구,1162010100,봉천동,305,1162010100_11,관악안심11,1,,,,,아이리스하임101동 앞,20220920,1162010100_11_P17_305.jpeg,126.955467,37.487584,POINT (126.955467 37.487584),Seoul Safe Route Facilities SHP
POINT(126.955452 37.487617),1162010100_11_P18,1162000000,서울특별시 관악구,1162010100,봉천동,304,1162010100_11,관악안심11,1,,,,,아이리스하임101동 앞,20220920,1162010100_11_P18_304.jpeg,126.955452,37.487617,POINT (126.955452 37.487617),Seoul Safe Route Facilities SHP
POINT(126.955483 37.487757),1162010100_11_P19,1162000000,서울특별시 관악구,1162010100,봉천동,301,1162010100_11,관악안심11,1,,,,,온천로39길39 앞,20220920,1162010100_11_P19_301.jpeg,126.955483,37.487757,POINT (126.955483 37.487757),Seoul Safe Route Facilities SHP
POINT(126.955483 37.487757),1162010100_11_P20,1162000000,서울특별시 관악구,1162010100,봉천동,302,1162010100_11,관악안심11,1,다목적 CCTV,관악구청 안전관리과장,02-879-4963,,온천로39길39 앞,20220920,1162010100_11_P20_302.jpeg,126.955483,37.487757,POINT (126.955483 37.487757),Seoul Safe Route Facilities SHP
